Wavenumbercm-1,00:14:41
4000,0.00269794868272012
3996,0.00258994331022272
3992,0.00243880736358236
3988,0.00222335909074499
3984,0.00207782453220615
3980,0.00209885644898555
3976,0.00220135760583153
3972,0.00226411446750949
3968,0.00228344071207673
3964,0.00229340489166778
3960,0.00230728408685194
3956,0.00241661022433502
3952,0.00274723832791284
3948,0.00318980871088459
3944,0.00343515502377181
3940,0.00343227597566426
3936,0.00351540014286079
3932,0.00389603249262076
3928,0.00431771535119932
3924,0.00442704045536589
3920,0.0042306101797802
3916,0.00401036800723531
3912,0.00399446684236243
3908,0.00431647412791064
3904,0.00499428121584252
3900,0.00564023836982193
3896,0.00572763087137099
3892,0.0053846287969291
3888,0.0052585558077623
3884,0.00557806953228855
3880,0.0058577790140979
3876,0.00570564875848315
3872,0.00535805806671591
3868,0.00515740514338795
3864,0.00509657825227236
3860,0.00515749922557765
3856,0.00552101947412084
3852,0.00601142453007066
3848,0.00606581771988744
3844,0.00568597873165529
3840,0.00544342358666081
3836,0.00546754342668667
3832,0.00531518332097412
3828,0.0049707400708987
3824,0.00495213692497619
3820,0.00517665981544035
3816,0.00490675485718654
3812,0.00426722097212486
3808,0.00429211085854918
3804,0.00501382446847694
3800,0.00504942619554176
3796,0.00387058065771019
3792,0.00294890459266187
3788,0.00318574299933484
3784,0.00366565991345149
3780,0.00345837368874555
3776,0.0032460167524099
3772,0.00396076803731386
3768,0.00496845185204181
3764,0.0051969397261917
3760,0.00510538781201286
3756,0.00571442145568527
3752,0.0066684651170412
3748,0.00687080260647305
3744,0.00658736767042492
3740,0.00668551428800077
3736,0.00650044939538979
3732,0.00524009778929683
3728,0.0038595651224299
3724,0.00342100462837067
3720,0.00331992389819209
3716,0.00282954249894165
3712,0.00260927462626999
3708,0.00319736388016568
3704,0.00351833446067921
3700,0.00292751144859643
3696,0.00271504444047595
3692,0.00381328670839862
3688,0.00485574529128276
3684,0.0045173484722227
3680,0.00415938452070244
3676,0.0052273565849015
3672,0.00622760296461203
3668,0.00517691082950306
3664,0.00356732256478273
3660,0.00347891052928387
3656,0.00429042565053087
3652,0.00438789169736969
3648,0.00390232775492305
3644,0.0039975902067635
3640,0.00417433581372679
3636,0.00377621887051625
3632,0.00388130427810905
3628,0.00539659914898266
3624,0.00678258865527961
3620,0.00650904606339637
3616,0.00591786112219068
3612,0.00641683136107041
3608,0.00659783367567563
3604,0.00513403333351767
3600,0.00380036833244679
3596,0.00430930594614675
3592,0.0050568660522514
3588,0.00399827477597392
3584,0.00271239111852593
3580,0.00358389341854918
3576,0.00543620945307736
3572,0.00607883815930434
3568,0.00601820617663761
3564,0.00651464875879587
3560,0.00634867042190829
3556,0.00459066174419702
3552,0.00348243773681834
3548,0.00475659823526525
3544,0.0061556530025302
3540,0.00527113488655443
3536,0.00397895030713068
3532,0.0045357906300377
3528,0.00522817218871509
3524,0.00398766784887904
3520,0.00277474189169348
3516,0.0038088400035247
3512,0.00516483795510237
3508,0.00454156060571284
3504,0.00368160604167847
3500,0.00469012102344968
3496,0.00552147708769453
3492,0.00401941416808854
3488,0.0025667571917305
3484,0.00386474081881105
3480,0.00582157205805077
3476,0.00534957037339748
3472,0.00385885812863242
3468,0.00402230574980044
3464,0.0046594099583846
3460,0.0036793166252298
3456,0.00264463651121613
3452,0.00353979531727545
3448,0.00448051117786386
3444,0.00319766984416589
3440,0.00153705856893835
3436,0.00195951442724273
3432,0.00288440761162529
3428,0.00204422705371193
3424,0.00101602024906353
3420,0.00191975206745449
3416,0.00302579681025442
3412,0.00210753176812906
3408,0.000885033294904326
3404,0.00169894190713233
3400,0.00299206713982214
3396,0.00241364371499095
3392,0.00135262051934246
3388,0.00196038615568812
3384,0.00278106848521113
3380,0.00175612026850097
3376,0.00043494745492132
3372,0.00103297915735302
3368,0.00215177605327375
3364,0.00155195819493487
3360,0.000531573807164756
3356,0.00127395064640947
3352,0.00253372696709148
3348,0.00215011769860312
3344,0.00129453247507158
3340,0.00215274493963727
3336,0.00374148553116298
3332,0.0040399603102268
3328,0.00401654578692023
3324,0.00551006521866532
3320,0.00727234437890973
3316,0.00714818110991788
3312,0.00616498767804952
3308,0.00657842444936292
3304,0.00779533141172787
3300,0.00795981856142473
3296,0.00765925258449865
3292,0.0083999285922833
3288,0.00930579380583416
3284,0.00888271798197024
3280,0.00819749476773238
3276,0.00892052307895587
3272,0.0100830116536604
3268,0.0100352917403016
3264,0.00969616798092714
3260,0.0105297947562322
3256,0.0113964736349964
3252,0.0107723357040295
3248,0.00997908720591727
3244,0.0108544729270926
3240,0.0122867483301736
3236,0.012409575299888
3232,0.0120874500363226
3228,0.0128661975368042
3224,0.0136647764824465
3220,0.0129249334312687
3216,0.0118303589489274
3212,0.0120849660911684
3208,0.0126634466406114
3204,0.0120284233529355
3200,0.0113595048770868
3196,0.0123092331069437
3192,0.0137103172394108
3188,0.0137033061829701
3184,0.0131009897271918
3180,0.0135275721634205
3176,0.014258460545372
3172,0.0139501770871345
3168,0.0134893243860294
3164,0.0141520157608661
3160,0.0149182358231128
3156,0.0144845808365966
3152,0.0139832583406648
3148,0.0148800424764349
3144,0.0160892642872358
3140,0.0159799601561438
3136,0.015377707218495
3132,0.0158487666390567
3128,0.0168122853425434
3124,0.017014093604056
3120,0.0171475648723449
3116,0.0183881436614076
3112,0.0199043677572873
3108,0.0204338092863535
3104,0.0207511747679402
3100,0.0220569344120756
3096,0.0235008962535548
3092,0.0237131560100054
3088,0.0233505510235503
3084,0.0237557521799274
3080,0.0245148994303145
3076,0.0246297426585112
3072,0.0247725648227379
3068,0.0260174201236711
3064,0.0275822921714565
3060,0.028083332203843
3056,0.0280074573969929
3052,0.0287617426446954
3048,0.0302279653546491
3044,0.0313019665072039
3040,0.0320371324662965
3036,0.0331874459951997
3032,0.0341928409855629
3028,0.0334873806172045
3024,0.030375977516681
3020,0.0248793410076086
3016,0.016171406232538
3012,0.00298249689341411
3008,-0.0138307103010378
3004,-0.0293655591607284
3000,-0.0360249926446942
2996,-0.0296350235541699
2992,-0.0140347058539542
2988,0.0060101747856335
2984,0.0363557783140861
2980,0.0898890478711994
2976,0.157487393966463
2972,0.2066950686307
2968,0.222515507091579
2964,0.217823726913002
2960,0.216049773088183
2956,0.22653725023086
2952,0.240154571711518
2948,0.248798731134713
2944,0.254908277165864
2940,0.261907601957392
2936,0.265712057949124
2932,0.260725209735619
2928,0.248305548582673
2924,0.233631022306848
2920,0.218256489762612
2916,0.201587779417834
2912,0.185535755884228
2908,0.172533822940916
2904,0.16251125766405
2900,0.155435066085324
2896,0.153617791994159
2892,0.158857004195225
2888,0.170149243463411
2884,0.186114448871782
2880,0.206513700165821
2876,0.229183193156428
2872,0.24909378069057
2868,0.264235940491042
2864,0.278213058481315
2860,0.292318717446084
2856,0.301251285345958
2852,0.301303468309012
2848,0.295478451278907
2844,0.285522260998659
2840,0.268513588632367
2836,0.244299506744521
2832,0.217931234742756
2828,0.193386563751186
2824,0.170300498901587
2820,0.147952809817012
2816,0.127968737156702
2812,0.111585305012279
2808,0.0976806375558068
2804,0.0852257877112546
2800,0.0750746103758501
2796,0.0677170811630396
2792,0.0616362909175016
2788,0.0555371959233852
2784,0.0501121873403425
2780,0.0460679149533096
2776,0.0424106595253234
2772,0.0382517464000795
2768,0.0344509504968204
2764,0.031898448893699
2760,0.0298808709009109
2756,0.0276355679698179
2752,0.025854841900763
2748,0.0251572835779773
2744,0.024657286715689
2740,0.0235346954946316
2736,0.0225470585364923
2732,0.0225525699262333
2728,0.0229602756225413
2724,0.022987856355504
2720,0.0230243638976877
2716,0.0234099675604651
2712,0.0233117128842584
2708,0.0222021286873558
2704,0.0211556368203211
2700,0.0214108221721261
2696,0.0228975438030169
2692,0.0251741203851972
2688,0.0282518307833559
2684,0.031288695663645
2680,0.0321724135731222
2676,0.0300050414524472
2672,0.0266360012778088
2668,0.0243395060040519
2664,0.0234018876085666
2660,0.0230569052005723
