Wavenumbercm-1,00:07:11
4000,0.0068602032047846
3996,0.00672290091104794
3992,0.00652157028127975
3988,0.00643462102175909
3984,0.00644242626985189
3980,0.00639495932533845
3976,0.00623429442464764
3972,0.00602850363792728
3968,0.00588430039752112
3964,0.00591653711081588
3960,0.00621134839648932
3956,0.00671575672998496
3952,0.007198301214804
3948,0.00742065910201802
3944,0.0074154947767248
3940,0.00747511977642845
3936,0.00784441082220934
3932,0.00846121934103347
3928,0.00901052373465469
3924,0.00918145032275386
3920,0.00887301318751036
3916,0.00833101628190593
3912,0.00805985210935326
3908,0.00845485136102086
3904,0.00941478608829201
3900,0.0101835827782091
3896,0.0101179796918511
3892,0.009559669421636
3888,0.00930386518190768
3884,0.00955858732273114
3880,0.00978382946725905
3876,0.00951785521929365
3872,0.00891877795534764
3868,0.00842036899545874
3864,0.00829268319776862
3860,0.00860682681356724
3856,0.00927869722544334
3852,0.00984212049823918
3848,0.00980491407682774
3844,0.00940519180659486
3840,0.00919792491320857
3836,0.00912852440505564
3832,0.00875798444640876
3828,0.00832214746332491
3824,0.00852839779202324
3820,0.00924299999585367
3816,0.00939311023948365
3812,0.00875157774622871
3808,0.0084095290055452
3804,0.0087835352401986
3800,0.00879192268027123
3796,0.00772774913549531
3792,0.00670228483013689
3788,0.00669575738829153
3784,0.00717185888803844
3780,0.00728169540770532
3776,0.00731742493768076
3772,0.00792762843354171
3768,0.00864962666715312
3764,0.00866075724422035
3760,0.00836442617751145
3756,0.00867410014557893
3752,0.00942260801960762
3748,0.00978724337257409
3744,0.00990332070292917
3740,0.0103106612580006
3736,0.0102771839739491
3732,0.00903994273945082
3728,0.00751836733583824
3724,0.00689222242562441
3720,0.00677762531603323
3716,0.00637676167982724
3712,0.00599384395746936
3708,0.00610027164976561
3704,0.00604026054762685
3700,0.00539324788396144
3696,0.00516762620006106
3692,0.0060782653745481
3688,0.00701136400334728
3684,0.0069253932962896
3680,0.00697386129883396
3676,0.00824522308268732
3672,0.00918749519171193
3668,0.00795201517889405
3664,0.00605034327165289
3660,0.00555826470887663
3656,0.00599444906781628
3652,0.00591459350863077
3648,0.00542010949632702
3644,0.00558099609908076
3640,0.00597480752016182
3636,0.0059886462953304
3632,0.0065373812617877
3628,0.00834865522048014
3624,0.00991368804173271
3620,0.00974999691343754
3616,0.00906823672812876
3612,0.00926544378512757
3608,0.00923770726478429
3604,0.00786851727084985
3600,0.00673795687222754
3596,0.00737169930027509
3592,0.00836131530941557
3588,0.00789700007387337
3584,0.00725795965404673
3580,0.00824402925289153
3576,0.00949129868112887
3572,0.00924964859844977
3568,0.00883167514498839
3564,0.0100736408168667
3560,0.011392599754372
3556,0.0107646884340035
3552,0.00974956954398107
3548,0.0103572405496969
3544,0.0111055217677505
3540,0.0100503253502678
3536,0.00901771922784931
3532,0.0101326608940537
3528,0.0115192759135857
3524,0.0106580997919688
3520,0.00917619453962224
3516,0.00963471007262267
3512,0.0106840375823552
3508,0.0101500450919244
3504,0.00955324394683713
3500,0.0109891751387471
3496,0.0124870388725644
3492,0.0115264774181627
3488,0.00992081133028773
3484,0.0102796559352448
3480,0.0109875526526395
3476,0.00955093151970484
3472,0.00776476508188963
3468,0.00843090450133948
3464,0.00998823113268782
3460,0.0095182999807102
3456,0.00826288295579069
3452,0.00887806679904388
3448,0.0101673583963429
3444,0.00953509838650203
3440,0.00802415278024195
3436,0.00808085222990202
3432,0.00873690503241375
3428,0.00789981063426211
3424,0.00683650344150809
3420,0.007674511848331
3416,0.00899031830462294
3412,0.00838023704139445
3408,0.00696992658515988
3404,0.00706263961214375
3400,0.0076979120946023
3396,0.00683466642897185
3392,0.00557770421480748
3388,0.00595057847426283
3384,0.00683380040030398
3380,0.00627197581986679
3376,0.00534827473451033
3372,0.00595513897835325
3368,0.00694465246381575
3364,0.00637423409640078
3360,0.00538807143343368
3356,0.0059497143970453
3352,0.00699325153537719
3348,0.00658778879815546
3344,0.00566688777507544
3340,0.00601217047430354
3336,0.00668981601211044
3332,0.00614728859704923
3328,0.00556542517642507
3324,0.00653380373139234
3320,0.00765917579504476
3316,0.0071193967012132
3312,0.00628464036489993
3308,0.00719718088472909
3304,0.00863826335015799
3300,0.00842744397033128
3296,0.00748115497385746
3292,0.0077747957636838
3288,0.00846874511833003
3284,0.00783479674205056
3280,0.00691794792229622
3276,0.00753771734050153
3272,0.00862221667436386
3268,0.00822812353650608
3264,0.00734386161425764
3260,0.00790313660901285
3256,0.00899013656458055
3252,0.00871911287009418
3248,0.00792417796170926
3244,0.00835853829119217
3240,0.00908933094472928
3236,0.0084062819705801
3232,0.00738494551385749
3228,0.00788683494845064
3224,0.00891764497716101
3220,0.0085886064441489
3216,0.00775537098615255
3212,0.00817837047798475
3208,0.00898782023325656
3204,0.00850942898050182
3200,0.00765406605343281
3196,0.00805667993828799
3192,0.00877900892574382
3188,0.00820644372771309
3184,0.00728009152458931
3180,0.0075885157400066
3176,0.00819751577507793
3172,0.00761636901825237
3168,0.00691800877103443
3164,0.00766371923376829
3160,0.00870200661645099
3156,0.00823703788265566
3152,0.00723493378342121
3148,0.00757074511991993
3144,0.00854865025812501
3140,0.00845129242216664
3136,0.00782510802571995
3132,0.00814452484740701
3128,0.00880245274760962
3124,0.00845160463814107
3120,0.00786922761562244
3116,0.0085554758373214
3112,0.00978347772834055
3108,0.00997363380796144
3104,0.00965406478970374
3100,0.0102628734583243
3096,0.0113562555979102
3092,0.0116319599706844
3088,0.0115525940823703
3084,0.0123850362428958
3080,0.0136919667601392
3076,0.0142497009642265
3072,0.014486508524076
3068,0.0155667188841326
3064,0.0170637411510217
3060,0.0178224170495864
3056,0.0182368358090355
3052,0.0194728897083767
3048,0.0212816118823833
3044,0.0226850096773363
3040,0.0240610225716347
3036,0.0264581466715325
3032,0.0294751525390003
3028,0.0318249051040643
3024,0.0334860194474146
3020,0.0353421129683985
3016,0.0371115839970001
3012,0.0376022598780518
3008,0.0375339760720301
3004,0.0410620734458236
3000,0.0535436274895838
2996,0.0768895948767637
2992,0.108809035653114
2988,0.149595470088848
2984,0.206372648271003
2980,0.281196639350676
2976,0.350375528443575
2972,0.38738656466208
2968,0.391613244607628
2964,0.377126960003441
2960,0.363064774035826
2956,0.359507135262872
2952,0.360012470381497
2948,0.356725858471855
2944,0.35171903895788
2940,0.349303042618091
2936,0.346149585158073
2932,0.33625952808986
2928,0.320474947553181
2924,0.304443667740485
2920,0.290195724913963
2916,0.276733201963077
2912,0.265189694131409
2908,0.257118241876762
